loan_amnt,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,title,dti,earliest_cr_line,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,application_type,mort_acc,pub_rec_bankruptcies,address
25368, 60 months,15.77,613.8,C,C3,Owner,10+ years,RENT,223171,Not Verified,Aug-2019,Charged Off,debt_consolidation,Debt consolidation,10.22,Jun-1982,8,0,13019,45.9,21,w,Individual,7.0,0.0,"1402 Elm St
Memphis, MD 28127"
6175, 36 months,6.52,189.31,A,A4,Supervisor,4 years,RENT,82265,Not Verified,Aug-2016,Fully Paid,debt_consolidation,Debt consolidation,18.77,Jan-1997,9,0,1919,58.5,24,w,Individual,2.0,0.0,"8397 Park Rd
Las Vegas, NJ 37842"
6953, 36 months,7.56,216.47,A,A4,Physician,3 years,RENT,202407,Source Verified,Apr-2015,Fully Paid,home_improvement,Home improvement,13.72,Dec-1999,14,2,6816,37.7,26,f,Individual,3.0,0.0,"8616 Cedar Ln
San Jose, MO 48918"
40000, 60 months,21.82,1100.67,E,E3,Project Manager,3 years,MORTGAGE,154636,Source Verified,Apr-2018,Fully Paid,credit_card,Credit card refinancing,18.35,Sep-2009,15,2,4902,51.6,24,w,Individual,5.0,0.0,"234 Oak Ave
Phoenix, MA 74833"
38198, 60 months,8.64,786.27,B,B2,Coordinator,1 year,RENT,172456,Verified,Dec-2017,Fully Paid,credit_card,Credit card refinancing,11.89,Nov-2005,5,1,54314,2.0,19,f,Individual,1.0,0.0,"7879 Oak Ave
Phoenix, CT 96486"
13109, 60 months,10.35,280.79,B,B5,Consultant,7 years,RENT,28380,Verified,Aug-2017,Fully Paid,credit_card,Credit card refinancing,16.69,Dec-2008,10,0,2526,2.9,20,f,Individual,3.0,0.0,"7348 Lake Rd
El Paso, FL 19253"
15590, 36 months,12.47,521.32,B,B3,Server,4 years,RENT,92442,Verified,Jan-2020,Fully Paid,moving,Moving and relocation,50.0,Oct-2007,14,1,15140,58.7,23,f,Individual,,0.0,"5370 Pine St
Nashville, TN 89252"
9149, 60 months,24.94,268.21,F,F5,Assistant Manager,7 years,MORTGAGE,56720,Source Verified,Oct-2017,Fully Paid,debt_consolidation,Debt consolidation,8.2,Aug-1985,13,0,2940,65.2,28,w,Individual,8.0,1.0,"5639 Park Rd
Memphis, OR 87462"
17316, 60 months,7.67,348.38,A,A3,Electrician,6 years,RENT,25088,Verified,Feb-2019,Fully Paid,debt_consolidation,Debt consolidation,4.46,Oct-2011,7,0,2058,32.1,20,w,Individual,2.0,0.0,"9956 Main St
Memphis, MD 78848"
8687, 36 months,16.86,309.11,D,D1,Branch Manager,7 years,MORTGAGE,142696,Source Verified,Feb-2020,Fully Paid,credit_card,Credit card refinancing,17.45,Mar-2007,12,0,29966,65.9,18,w,Individual,1.0,2.0,"1674 Lake Rd
San Jose, NC 29575"
3946, 36 months,12.13,131.31,B,B2,Manager,4 years,MORTGAGE,130133,Source Verified,Dec-2015,Fully Paid,house,Home buying,14.22,Aug-1990,7,0,13244,41.3,18,w,Individual,1.0,0.0,"8086 River Rd
Milwaukee, NC 89705"
6045, 36 months,23.93,236.94,E,E2,Account Manager,10+ years,MORTGAGE,54479,Source Verified,Feb-2015,Charged Off,other,Other,15.01,Feb-2010,17,0,6196,43.0,28,w,Individual,1.0,0.0,"329 Hill Ave
New York, MN 11191"
13529, 36 months,25.84,543.94,G,G3,Assistant Manager,7 years,MORTGAGE,40073,Verified,Apr-2020,Fully Paid,major_purchase,Major purchase,10.3,Dec-1990,11,0,6403,48.7,24,w,Individual,3.0,1.0,"3250 Main St
Las Vegas, KY 98167"
6777, 36 months,11.68,224.06,B,B2,Owner,3 years,MORTGAGE,62175,Not Verified,Jun-2016,Fully Paid,other,Other,19.52,Oct-1995,10,2,10775,35.3,24,w,Individual,,0.0,"8912 River Rd
Boston, PA 73343"
12831, 60 months,5.32,244.02,A,A5,Administrative Assistant,10+ years,RENT,18408,Not Verified,Aug-2018,Fully Paid,debt_consolidation,Debt consolidation,31.22,Oct-1993,9,0,29901,24.3,21,f,Individual,3.0,1.0,"2829 River Rd
Nashville, NY 53437"
7010, 36 months,7.91,219.38,A,A2,Engineer,1 year,MORTGAGE,24942,Not Verified,Jun-2019,Fully Paid,debt_consolidation,Debt consolidation,11.89,Sep-1987,12,1,1813,57.8,20,w,Joint App,0.0,0.0,"6692 Cedar Ln
Memphis, FL 52084"
8354, 60 months,18.16,212.86,D,D2,Physician,10+ years,RENT,49281,Verified,May-2017,Charged Off,credit_card,Credit card refinancing,25.44,Mar-2007,10,0,22076,24.1,24,w,Individual,0.0,1.0,"6474 Maple Dr
Seattle, AL 21023"
22290, 36 months,5.32,671.26,A,A2,Team Lead,10+ years,RENT,89332,Verified,Apr-2019,Fully Paid,debt_consolidation,Debt consolidation,18.63,Feb-2000,12,0,28624,49.2,22,f,Individual,2.0,0.0,"4940 Main St
Phoenix, SC 53025"
15498, 36 months,11.89,513.94,B,B4,RN,1 year,OWN,53077,Not Verified,Sep-2019,Charged Off,credit_card,Credit card refinancing,19.82,Nov-2004,9,0,47143,56.9,15,f,Individual,2.0,0.0,"9357 Park Rd
Charlotte, AZ 45222"
13282, 36 months,9.01,422.43,B,B3,Accountant,10+ years,MORTGAGE,41719,Verified,Nov-2017,Charged Off,debt_consolidation,Debt consolidation,17.76,Jul-1985,6,0,7538,31.1,16,w,Individual,,0.0,"4225 Maple Dr
Phoenix, OR 54839"
22637, 36 months,13.4,767.1,B,B1,General Manager,4 years,RENT,34957,Not Verified,Oct-2015,Fully Paid,home_improvement,Home improvement,13.44,Oct-1986,11,2,3920,27.3,21,w,Joint App,0.0,0.0,"6915 Maple Dr
Seattle, MA 26624"
17825, 36 months,7.22,552.18,A,A1,IT Manager,10+ years,MORTGAGE,292159,Source Verified,Jan-2016,Fully Paid,debt_consolidation,Debt consolidation,22.2,Nov-2000,8,0,39783,91.4,18,f,Individual,1.0,0.0,"2221 Hill Ave
New York, NV 60987"
31822, 60 months,20.77,856.78,E,E4,Analyst,4 years,OTHER,29791,Verified,Aug-2015,Fully Paid,other,Other,12.79,Apr-2008,11,0,45619,40.3,22,w,Individual,0.0,0.0,"2862 Park Rd
Seattle, CT 17546"
10138, 36 months,20.0,376.76,E,E4,Mechanic,7 years,RENT,18249,Source Verified,Aug-2015,Fully Paid,home_improvement,Home improvement,25.55,Jan-1997,17,0,2283,52.3,28,f,Individual,1.0,0.0,"6405 Maple Dr
Columbus, PA 68007"
10323, 60 months,11.41,226.56,B,B1,Server,10+ years,OWN,41184,Not Verified,Sep-2018,Fully Paid,credit_card,Credit card refinancing,27.44,Jun-2004,9,0,68653,54.9,26,f,Individual,1.0,0.0,"6883 Main St
New York, MO 52415"
6120, 36 months,14.51,210.69,C,C5,Program Manager,9 years,MORTGAGE,83834,Not Verified,Aug-2017,Fully Paid,debt_consolidation,Debt consolidation,15.02,Sep-2003,11,0,3559,24.1,23,f,Individual,2.0,0.0,"233 Maple Dr
Denver, MO 67202"
10327, 36 months,14.21,354.01,C,C1,Coordinator,4 years,MORTGAGE,64234,Source Verified,Apr-2020,Fully Paid,home_improvement,Home improvement,10.2,Dec-1982,13,0,41906,26.5,22,f,Individual,0.0,0.0,"521 Oak Ave
Louisville, TN 84500"
23833, 36 months,16.37,842.26,D,D1,Operations Manager,6 years,OTHER,36749,Source Verified,Dec-2018,Fully Paid,major_purchase,Major purchase,16.29,Jun-1986,13,0,14540,29.0,25,w,Individual,0.0,0.0,"9139 Hill Ave
New York, CA 89868"
29143, 36 months,13.6,990.39,C,C3,Sales,10+ years,RENT,67846,Not Verified,Jul-2015,Fully Paid,major_purchase,Major purchase,27.2,Jul-1980,14,1,12059,11.0,29,f,Individual,2.0,0.0,"4153 Main St
New York, NJ 91570"
23770, 36 months,12.89,799.65,C,C1,Software Engineer,6 years,RENT,123114,Not Verified,Jan-2015,Charged Off,debt_consolidation,Debt consolidation,13.14,May-2007,6,2,3142,78.8,16,f,Individual,1.0,0.0,"3296 Lake Rd
Seattle, IL 19101"
4552, 36 months,11.43,149.96,C,C1,Branch Manager,10+ years,RENT,68366,Not Verified,Nov-2017,Fully Paid,wedding,Wedding,17.44,Sep-1983,7,0,21835,87.7,20,f,Individual,1.0,1.0,"9048 Pine St
Louisville, TN 36442"
25588, 36 months,17.29,915.98,D,D2,,10+ years,MORTGAGE,66172,Source Verified,Aug-2020,Fully Paid,debt_consolidation,Debt consolidation,14.79,Apr-2011,12,0,27003,25.8,25,f,Individual,0.0,0.0,"7948 Elm St
Las Vegas, AL 82235"
4433, 60 months,8.83,91.66,B,B4,Cashier,2 years,RENT,66315,Not Verified,Apr-2019,Fully Paid,debt_consolidation,Debt consolidation,13.82,Nov-1990,8,0,7484,46.6,14,f,Individual,7.0,0.0,"2632 Main St
Milwaukee, LA 38984"
22899, 36 months,13.53,777.42,B,B1,Owner,10+ years,RENT,36872,Source Verified,May-2018,Fully Paid,credit_card,Credit card refinancing,34.56,Mar-2002,11,0,2468,41.2,21,w,Individual,3.0,1.0,"3223 Main St
Charlotte, TX 26294"
10714, 36 months,13.32,362.65,B,B1,Director,10+ years,MORTGAGE,80187,Source Verified,Jun-2019,Charged Off,credit_card,Credit card refinancing,24.87,Mar-1980,13,1,1076,51.2,23,w,Individual,2.0,0.0,"1106 Hill Ave
Chicago, CT 13860"
20363, 36 months,14.53,701.21,C,C5,Branch Manager,4 years,RENT,117855,Not Verified,Feb-2019,Fully Paid,home_improvement,Home improvement,11.52,Apr-2006,12,0,28950,9.5,19,f,Joint App,0.0,0.0,"7048 River Rd
Boston, PA 10495"
6006, 60 months,7.75,121.06,B,B1,Registered Nurse,3 years,RENT,144199,Source Verified,Jun-2016,Charged Off,credit_card,Credit card refinancing,6.59,May-2004,4,2,2213,52.6,13,w,Individual,1.0,0.0,"2824 Park Rd
Louisville, SC 61556"
26975, 60 months,14.69,637.35,C,C3,Mechanic,< 1 year,RENT,79165,Source Verified,Jun-2015,Charged Off,debt_consolidation,Debt consolidation,20.28,May-1981,15,0,1939,51.1,27,f,Individual,6.0,0.0,"9771 Lake Rd
Fort Worth, CO 47269"
5547, 60 months,10.17,118.32,B,B5,Engineer,2 years,MORTGAGE,60448,Not Verified,Jan-2017,Charged Off,debt_consolidation,Debt consolidation,11.24,Feb-1989,7,0,3517,13.3,20,w,Individual,0.0,0.0,"6515 Elm St
Houston, VA 42224"
8945, 36 months,22.67,344.72,E,E1,Team Lead,10+ years,OWN,202779,Not Verified,Dec-2017,Fully Paid,other,Other,18.39,Apr-2001,13,1,16582,31.7,33,f,Individual,1.0,0.0,"4509 Oak Ave
Jacksonville, OK 37976"
7340, 36 months,8.53,231.81,A,A3,Sales,5 years,MORTGAGE,64745,Not Verified,Nov-2016,Fully Paid,debt_consolidation,Debt consolidation,14.83,Sep-1993,12,0,97855,90.3,22,f,Joint App,2.0,0.0,"1210 River Rd
Seattle, NY 98268"
4663, 60 months,12.86,105.76,C,C4,Assistant Manager,5 years,RENT,43709,Verified,Aug-2020,Fully Paid,other,Other,29.19,Oct-2011,13,0,6972,56.7,22,f,Individual,2.0,0.0,"7396 Main St
Memphis, LA 30280"
14139, 36 months,13.45,479.47,C,C1,Electrician,3 years,MORTGAGE,38257,Not Verified,Jul-2020,Fully Paid,other,Other,15.26,Jun-1981,13,0,3677,29.1,27,w,Individual,5.0,0.0,"2178 Lake Rd
Boston, IL 34157"
39484, 36 months,9.84,1271.07,B,B4,Account Manager,2 years,RENT,35510,Verified,Oct-2018,Charged Off,other,Other,18.11,Jul-1988,9,1,19952,60.2,22,f,Individual,0.0,0.0,"2830 River Rd
San Jose, OK 66688"
40000, 36 months,9.87,1288.25,B,B1,Police Officer,7 years,OWN,43168,Verified,Apr-2020,Fully Paid,other,Other,43.97,Sep-1999,9,0,1901,20.1,16,w,Individual,3.0,0.0,"2634 Hill Ave
Columbus, OH 91974"
14161, 36 months,15.12,491.73,D,D5,Consultant,10+ years,MORTGAGE,209447,Source Verified,Jun-2016,Fully Paid,debt_consolidation,Debt consolidation,27.95,Feb-1986,8,0,2842,69.4,19,f,Individual,2.0,1.0,"5541 Hill Ave
Portland, OK 29732"
26108, 36 months,11.07,855.61,B,B5,Teacher,8 years,RENT,36612,Verified,Jan-2016,Fully Paid,credit_card,Credit card refinancing,7.39,Aug-2003,4,0,11466,66.6,19,f,Individual,0.0,0.0,"3994 Cedar Ln
Denver, PA 26814"
15355, 36 months,21.12,579.45,E,E3,Consultant,< 1 year,RENT,161521,Source Verified,Jul-2018,Charged Off,credit_card,Credit card refinancing,14.47,Nov-1989,14,0,68905,13.1,25,w,Individual,3.0,2.0,"6497 Park Rd
Seattle, MD 74587"
18021, 36 months,20.51,674.42,E,E2,Marketing Manager,10+ years,MORTGAGE,52392,Verified,Dec-2020,Fully Paid,car,Car financing,12.86,Jun-1987,11,1,28469,7.1,23,w,Individual,0.0,0.0,"8957 Lake Rd
Nashville, CO 68903"
10880, 36 months,14.41,374.02,C,C3,Nurse,10+ years,MORTGAGE,117862,Verified,Nov-2019,Fully Paid,debt_consolidation,Debt consolidation,21.33,May-2001,14,0,170338,64.1,27,w,Individual,5.0,0.0,"4512 River Rd
Austin, VA 71268"
15018, 60 months,17.99,381.28,D,D1,Physician,6 years,OWN,29699,Source Verified,Aug-2016,Fully Paid,car,Car financing,12.75,May-2009,13,0,4892,70.2,24,f,Individual,1.0,0.0,"1549 Main St
Washington, IL 71192"
18443, 36 months,15.75,646.13,C,C4,Teacher,5 years,RENT,59184,Source Verified,Dec-2017,Fully Paid,medical,Medical expenses,8.21,Sep-1992,13,0,13837,33.3,22,w,Individual,6.0,0.0,"3863 Park Rd
Jacksonville, VA 38618"
9442, 36 months,15.34,328.88,C,C4,Technician,3 years,MORTGAGE,20942,Verified,Apr-2016,Fully Paid,other,Other,17.26,Jul-2002,12,0,639,49.8,25,w,Individual,0.0,1.0,"8692 Hill Ave
Jacksonville, MA 36706"
12752, 36 months,26.05,514.13,F,F1,Operations Manager,4 years,RENT,60742,Source Verified,Jul-2018,Fully Paid,home_improvement,Home improvement,25.29,Jun-1984,10,0,9676,42.9,21,w,Individual,0.0,1.0,"2533 Hill Ave
Nashville, GA 19887"
12899, 36 months,9.15,411.09,B,B2,Electrician,9 years,RENT,99849,Not Verified,Jun-2015,Fully Paid,credit_card,Credit card refinancing,15.36,Feb-1982,5,0,7167,74.0,13,w,Individual,0.0,1.0,"4401 Pine St
Nashville, OH 64285"
21935, 36 months,5.32,660.57,A,A2,Teacher,10+ years,RENT,112233,Verified,Jun-2016,Fully Paid,debt_consolidation,Debt consolidation,14.89,Jul-1994,10,0,38745,30.0,23,f,Individual,0.0,0.0,"8548 River Rd
Houston, CT 76352"
7047, 36 months,11.93,233.83,B,B2,IT Manager,4 years,RENT,59696,Not Verified,Aug-2020,Fully Paid,credit_card,Credit card refinancing,15.79,May-2003,13,0,8335,29.9,26,w,Individual,4.0,0.0,"7221 Oak Ave
Oklahoma City, WI 14426"
12952, 36 months,16.56,458.94,C,C1,Supervisor,4 years,RENT,47431,Source Verified,Feb-2018,Fully Paid,debt_consolidation,Debt consolidation,11.67,Apr-1988,11,0,17003,60.5,22,w,Individual,0.0,1.0,"538 Maple Dr
Austin, NV 62222"
40000, 36 months,11.77,1324.18,B,B5,Supervisor,6 years,RENT,63364,Source Verified,Jan-2019,Fully Paid,credit_card,Credit card refinancing,14.82,Nov-1998,7,0,4647,75.3,26,f,Individual,,0.0,"9194 Lake Rd
Jacksonville, OH 62665"
26861, 60 months,21.49,734.1,E,E5,Manager,2 years,OWN,41282,Verified,Oct-2019,Fully Paid,home_improvement,Home improvement,14.38,Jul-1996,11,1,42438,33.7,21,f,Individual,,0.0,"403 Elm St
Denver, AZ 49156"
30016, 36 months,10.51,975.73,B,B1,Director,10+ years,RENT,41245,Source Verified,Mar-2018,Fully Paid,credit_card,Credit card refinancing,21.56,Nov-2005,6,0,18190,63.5,15,w,Individual,,0.0,"1513 Cedar Ln
Boston, MD 72671"
13557, 36 months,25.29,541.11,E,E5,Program Manager,10+ years,MORTGAGE,45921,Verified,Dec-2017,Fully Paid,debt_consolidation,Debt consolidation,28.09,Nov-1993,20,0,22819,29.3,36,w,Individual,2.0,,"9954 Main St
Las Vegas, CT 13706"
16197, 36 months,11.75,536.04,B,B2,Data Analyst,6 years,MORTGAGE,69433,Not Verified,Dec-2017,Fully Paid,other,Other,22.98,Jul-1985,8,2,10180,75.1,23,w,Individual,0.0,0.0,"4976 Oak Ave
Columbus, MA 68058"
24375, 60 months,10.2,520.3,B,B5,Physician,2 years,OTHER,152285,Verified,Oct-2020,Fully Paid,major_purchase,Major purchase,13.56,Jul-1993,16,0,4982,10.7,25,f,Individual,4.0,0.0,"9378 Maple Dr
Nashville, MN 10452"
34069, 36 months,9.98,1098.99,A,A1,Driver,10+ years,RENT,139291,Source Verified,Jul-2018,Fully Paid,home_improvement,Home improvement,7.1,Jan-1986,17,0,15850,26.5,28,w,Individual,1.0,0.0,"2669 Main St
Philadelphia, MA 37175"
4142, 60 months,13.08,94.41,B,B5,Manager,6 years,RENT,48672,Verified,Nov-2019,Fully Paid,home_improvement,Home improvement,14.84,Feb-1999,13,0,5731,70.8,28,f,Individual,0.0,0.0,"9861 Hill Ave
Washington, MN 83205"
6067, 36 months,11.85,201.08,C,C5,IT Manager,10+ years,OTHER,35243,Verified,Nov-2016,Fully Paid,credit_card,Credit card refinancing,21.93,Dec-1999,18,2,7288,31.9,34,w,Individual,6.0,0.0,"1670 Cedar Ln
Austin, OK 57383"
29309, 36 months,22.66,1129.36,F,F5,Assistant Manager,< 1 year,MORTGAGE,37187,Source Verified,Jul-2018,Fully Paid,home_improvement,Home improvement,25.47,Oct-2000,11,3,18138,10.4,24,w,Individual,0.0,0.0,"4413 Hill Ave
Chicago, KY 16862"
11314, 36 months,10.19,366.08,B,B5,Attorney,4 years,RENT,22893,Verified,Jul-2020,Fully Paid,debt_consolidation,Debt consolidation,14.79,May-1984,10,0,112545,28.2,24,w,Individual,2.0,0.0,"1263 Hill Ave
Washington, FL 41200"
8928, 36 months,15.91,313.49,C,C1,Accountant,9 years,RENT,96103,Verified,Sep-2016,Charged Off,home_improvement,Home improvement,12.66,May-2006,13,0,12742,27.1,23,f,Joint App,2.0,1.0,"7853 Elm St
San Francisco, NC 59604"
6294, 36 months,9.63,202.0,B,B3,Owner,6 years,RENT,24202,Source Verified,Dec-2019,Fully Paid,debt_consolidation,Debt consolidation,9.56,Apr-1980,8,0,8139,55.1,16,w,Individual,0.0,0.0,"5624 Hill Ave
San Jose, MO 14528"
9575, 36 months,5.47,289.0,A,A5,Coordinator,4 years,MORTGAGE,13800,Not Verified,Aug-2015,Fully Paid,home_improvement,Home improvement,23.73,Feb-1993,11,0,35426,34.6,18,f,Individual,,1.0,"8024 Cedar Ln
Denver, NC 53916"
5759, 36 months,15.22,200.26,C,C3,Software Engineer,3 years,MORTGAGE,96164,Source Verified,Feb-2017,Fully Paid,credit_card,Credit card refinancing,8.26,Jul-2000,10,1,5450,61.1,21,w,Individual,4.0,0.0,"803 Main St
Denver, OK 90525"
40000, 36 months,5.32,1204.59,A,A1,RN,4 years,MORTGAGE,93485,Not Verified,Aug-2016,Fully Paid,debt_consolidation,Debt consolidation,24.54,Dec-1982,16,0,15826,16.7,26,f,Individual,1.0,0.0,"2955 Pine St
Philadelphia, MO 51050"
13181, 36 months,20.47,493.02,E,E4,Branch Manager,10+ years,OWN,29655,Verified,Aug-2015,Charged Off,debt_consolidation,Debt consolidation,12.66,Nov-1984,8,0,86490,19.4,29,f,Individual,2.0,0.0,"8566 Pine St
Jacksonville, AL 32212"
12903, 60 months,15.89,313.02,D,D3,Financial Analyst,2 years,MORTGAGE,72888,Source Verified,Jul-2017,Charged Off,other,Other,9.72,Sep-1989,12,0,16285,11.5,18,f,Individual,2.0,1.0,"8948 Main St
Baltimore, IN 91776"
19012, 60 months,10.49,408.55,B,B1,Data Analyst,8 years,RENT,25410,Verified,Jan-2017,Fully Paid,debt_consolidation,Debt consolidation,30.79,Dec-2011,8,0,42593,51.4,22,w,Individual,4.0,0.0,"3137 Main St
Memphis, NY 75984"
23799, 36 months,12.58,797.08,C,C4,Administrative Assistant,6 years,RENT,56201,Verified,May-2015,Fully Paid,debt_consolidation,Debt consolidation,9.4,Nov-2006,12,1,7670,19.8,25,w,Individual,0.0,0.0,"9233 Main St
Jacksonville, MA 49876"
23565, 60 months,6.77,464.06,A,A5,Software Engineer,10+ years,RENT,75605,Not Verified,Apr-2020,Fully Paid,other,Other,8.61,Oct-1993,11,0,5956,65.2,28,w,Individual,3.0,0.0,"438 Oak Ave
Denver, CT 27730"
25442, 36 months,18.13,921.45,D,D1,Server,3 years,RENT,93979,Not Verified,Dec-2017,Charged Off,debt_consolidation,Debt consolidation,40.01,Jul-1985,11,0,11547,17.4,23,w,Individual,2.0,0.0,"8254 Cedar Ln
Louisville, OH 92598"
9149, 36 months,17.69,329.34,D,D2,Engineer,4 years,OTHER,77460,Not Verified,Oct-2016,Fully Paid,debt_consolidation,Debt consolidation,21.49,Jun-2003,15,0,8511,11.0,30,f,Individual,1.0,0.0,"5372 Lake Rd
Austin, MN 47704"
11173, 36 months,16.69,396.63,D,D4,Owner,5 years,RENT,17479,Not Verified,Mar-2020,Fully Paid,credit_card,Credit card refinancing,19.73,Aug-2000,8,0,9378,60.0,16,f,Individual,4.0,0.0,"2506 River Rd
Phoenix, NJ 21116"
21192, 36 months,9.99,683.71,B,B2,Technician,2 years,MORTGAGE,72870,Verified,Nov-2019,Fully Paid,car,Car financing,18.19,Dec-1980,11,0,4254,16.0,21,w,Individual,1.0,1.0,"5733 Maple Dr
Louisville, CO 14927"
9735, 36 months,13.88,332.15,B,B5,Cashier,6 years,RENT,247105,Verified,Apr-2016,Fully Paid,debt_consolidation,Debt consolidation,12.11,Apr-2006,14,0,5500,60.3,24,w,Individual,0.0,0.0,"7008 Hill Ave
New York, SC 93927"
13318, 36 months,15.32,463.76,C,C5,Assistant Manager,5 years,RENT,77287,Verified,Jul-2020,Fully Paid,small_business,Business,13.12,Feb-1986,8,0,6239,40.3,20,w,Individual,0.0,2.0,"9065 Cedar Ln
Columbus, OR 71986"
16970, 36 months,24.15,667.12,F,F3,,10+ years,MORTGAGE,24334,Verified,Jun-2015,Charged Off,credit_card,Credit card refinancing,35.88,Sep-2003,7,0,24335,40.7,18,f,Individual,1.0,1.0,"9926 Main St
New York, FL 48995"
21399, 36 months,21.27,809.18,E,E5,Nurse,8 years,MORTGAGE,37737,Not Verified,Dec-2019,Charged Off,debt_consolidation,Debt consolidation,15.78,Apr-1983,5,1,21583,47.4,14,w,Individual,3.0,0.0,"5661 Hill Ave
Houston, IL 17031"
4598, 60 months,11.18,100.38,B,B3,Marketing Manager,1 year,RENT,42935,Source Verified,Dec-2018,Fully Paid,major_purchase,Major purchase,12.22,Dec-1985,8,0,6523,19.0,18,f,Individual,0.0,0.0,"3558 Pine St
Louisville, IL 27337"
20513, 60 months,16.36,502.77,D,D4,Manager,6 years,OWN,13153,Source Verified,Jun-2020,Fully Paid,debt_consolidation,Debt consolidation,30.02,Aug-2006,18,0,1891,19.9,33,w,Individual,0.0,0.0,"4576 Elm St
San Jose, WI 75019"
11611, 36 months,21.0,437.45,E,E2,Coordinator,10+ years,MORTGAGE,63921,Source Verified,Feb-2020,Charged Off,credit_card,Credit card refinancing,11.75,Nov-1981,6,1,15302,17.1,13,f,Individual,0.0,0.0,"4776 Lake Rd
Oklahoma City, NY 45422"
20424, 36 months,8.89,648.43,B,B4,Cashier,10+ years,RENT,47678,Verified,Jul-2020,Fully Paid,home_improvement,Home improvement,20.31,Nov-2000,10,0,5137,39.6,22,w,Joint App,3.0,0.0,"176 Elm St
Milwaukee, VA 12425"
21293, 36 months,19.51,786.02,E,E2,Assistant Manager,,MORTGAGE,49152,Verified,Apr-2016,Fully Paid,home_improvement,Home improvement,30.63,Jan-2006,10,0,7034,44.7,25,w,Individual,0.0,0.0,"2002 River Rd
El Paso, NY 98525"
35057, 36 months,11.81,1161.22,B,B1,,10+ years,RENT,55218,Not Verified,Aug-2016,Fully Paid,debt_consolidation,Debt consolidation,15.14,Feb-1980,14,0,2900,56.0,27,f,Individual,4.0,0.0,"6541 Lake Rd
Baltimore, IL 94935"
30093, 36 months,12.01,999.66,B,B4,Nurse,2 years,MORTGAGE,37445,Not Verified,May-2016,Fully Paid,debt_consolidation,Debt consolidation,6.17,Mar-2010,10,0,17991,36.7,29,f,Individual,5.0,0.0,"5150 Cedar Ln
Portland, AZ 66928"
29969, 36 months,12.23,998.7,B,B1,Physician,< 1 year,MORTGAGE,104377,Verified,Dec-2018,Fully Paid,major_purchase,Major purchase,24.46,Aug-2001,8,0,97334,53.6,15,w,Individual,2.0,0.0,"929 River Rd
Jacksonville, KY 72028"
31767, 36 months,13.89,1084.02,C,C2,Assistant Manager,9 years,MORTGAGE,67478,Verified,Jan-2016,Fully Paid,credit_card,Credit card refinancing,29.23,Oct-2000,12,0,3594,55.1,25,w,Individual,0.0,0.0,"7850 Lake Rd
Baltimore, PA 58080"
15911, 36 months,20.26,593.42,E,E3,Project Manager,10+ years,RENT,42321,Not Verified,Apr-2017,Charged Off,credit_card,Credit card refinancing,16.6,Dec-2009,16,1,1129,62.0,28,w,Individual,6.0,0.0,"4806 Hill Ave
Indianapolis, IN 76366"
13620, 60 months,14.02,317.05,C,C4,Director,2 years,OWN,79956,Not Verified,Mar-2018,Fully Paid,credit_card,Credit card refinancing,14.91,Oct-2008,13,0,771,26.6,24,w,Individual,0.0,0.0,"4832 Lake Rd
Fort Worth, GA 31889"
22554, 60 months,5.32,428.94,A,A4,Software Engineer,2 years,MORTGAGE,75438,Not Verified,Jan-2017,Fully Paid,debt_consolidation,Debt consolidation,16.32,Apr-1981,8,0,47990,66.7,23,f,Individual,0.0,2.0,"990 Hill Ave
San Antonio, NJ 66102"
20728, 36 months,12.58,694.22,B,B3,Registered Nurse,10+ years,MORTGAGE,32185,Verified,Nov-2016,Charged Off,credit_card,Credit card refinancing,17.14,Apr-1994,9,0,1344,18.0,29,f,Individual,1.0,0.0,"7300 Elm St
Oklahoma City, MO 69433"
11098, 36 months,9.94,357.79,C,C3,Driver,10+ years,OTHER,53507,Source Verified,Sep-2020,Fully Paid,debt_consolidation,Debt consolidation,14.08,Jan-2006,11,1,94505,43.5,22,f,Individual,1.0,0.0,"9983 Main St
Washington, FL 65082"
17032, 60 months,15.46,409.31,C,C5,Account Manager,2 years,OWN,53456,Verified,Jan-2018,Charged Off,debt_consolidation,Debt consolidation,36.29,Mar-2002,13,0,2845,27.7,23,f,Individual,1.0,0.0,"1030 Main St
El Paso, SC 28051"
13081, 36 months,12.52,437.73,C,C5,Office Manager,3 years,RENT,40929,Not Verified,May-2017,Fully Paid,major_purchase,,18.0,Aug-1999,17,0,11705,32.4,25,f,Individual,1.0,0.0,"6941 Park Rd
Dallas, CO 58660"
8003, 36 months,6.99,247.07,A,A2,Project Manager,10+ years,MORTGAGE,24788,Verified,Jan-2015,Fully Paid,car,Car financing,16.59,Dec-2006,12,0,27835,10.8,19,f,Joint App,1.0,0.0,"7639 Cedar Ln
Nashville, LA 84602"
28977, 36 months,16.22,1021.9,D,D4,Consultant,6 years,OWN,40111,Source Verified,Nov-2020,Fully Paid,debt_consolidation,Debt consolidation,23.36,Mar-1986,11,0,11732,16.5,24,w,Individual,5.0,0.0,"1418 Hill Ave
New York, OR 10317"
